8,23
8,2,23
8,6,23
8,7,23
8,30,23
8,45,23
8,47,23
8,49,23
8,46,41,2,29,23
8,17,16,30,27,23
8,17,19,30,27,23
8,17,20,26,47,23
8,46,42,5,7,23
8,17,27,9,25,23
8,6,25,7,0,23
8,22,13,27,45,23
8,32,7,49,25,23
8,46,19,7,0,23
8,20,49,7,0,23
8,2,4,29,25,23
8,44,4,1,13,23
8,33,5,38,47,23
8,46,38,5,7,23
8,17,16,27,7,23
8,17,19,7,0,23
8,22,15,6,25,23
8,17,33,46,49,23
8,2,4,1,38,23
8,2,4,15,47,23
8,17,3,20,49,23
8,2,4,44,29,23
8,46,39,1,38,23
8,17,20,25,6,23
8,22,12,30,27,23
8,46,39,3,49,23
8,47,15,5,38,23
8,47,21,7,0,23
8,22,27,45,30,23
8,32,39,47,7,23
8,17,19,2,10,23
8,46,42,13,27,23
8,41,49,7,0,23
8,32,37,6,29,23
8,32,46,7,5,23
8,17,34,4,49,23
8,32,35,11,2,23
8,32,35,19,0,23
8,22,39,13,27,23
8,32,49,7,0,23
8,31,47,7,21,23
8,45,35,29,21,23
8,48,6,25,7,23
8,46,44,3,7,23
8,46,44,4,49,23
8,17,20,5,0,23
8,45,7,25,6,23
8,49,25,29,2,23
8,45,7,5,0,23
8,22,6,29,2,23
8,41,2,29,21,23
8,48,47,27,30,23
8,47,26,9,49,23
8,28,13,27,30,23
8,22,12,6,25,23
8,17,19,4,49,23
8,2,41,49,25,23
8,2,11,0,47,23
8,7,45,46,49,23
8,32,43,7,5,23
8,32,49,25,6,23
8,22,12,25,6,23
8,17,16,12,49,23
8,46,41,1,38,23
8,46,41,11,47,23
8,45,30,12,49,23
8,32,35,2,29,23
8,47,15,16,0,23
8,46,33,7,0,23
8,17,20,3,49,23
8,47,15,41,49,23
8,47,15,4,6,23
8,49,38,7,0,23
8,41,7,49,25,23
8,41,26,47,21,23
8,6,45,27,7,23
8,32,43,26,47,23
8,32,35,29,2,23
8,44,36,13,27,23
8,2,4,6,45,23
8,46,44,5,7,23
8,44,24,4,49,23
8,32,39,5,7,23
8,44,43,7,0,23
8,6,4,49,7,23
8,22,27,7,21,23
8,32,39,1,38,23
8,46,7,5,0,23
8,32,39,3,49,23
8,32,37,1,38,23
8,44,46,5,0,23
8,46,32,13,27,23
8,17,6,25,7,23
8,32,37,9,49,23
8,28,14,25,7,23
8,17,18,14,0,23
8,33,6,45,27,23
8,20,49,21,47,23
8,47,0,7,5,23
8,41,0,5,7,23
8,7,25,6,45,23
8,45,4,49,25,23
8,31,12,49,7,23
8,33,14,29,21,23
8,32,37,26,49,23
8,17,9,27,7,23
8,17,15,25,6,23
8,17,19,0,5,23
8,17,40,38,5,23
8,17,15,29,2,23
8,17,33,6,25,23
8,17,18,30,27,23
8,17,20,30,27,23
8,49,7,47,0,23
8,20,49,45,27,23
8,22,27,17,0,23
8,22,27,16,2,23
8,17,18,29,2,23
8,17,15,4,49,23
8,22,27,9,25,23
8,17,16,7,0,23
8,45,3,7,21,23
8,32,46,5,7,23
8,17,20,49,7,23
8,17,16,5,0,23
8,6,37,43,47,23
8,32,35,7,5,23
8,17,40,3,49,23
8,32,37,27,13,23
8,17,18,21,7,23
8,6,33,29,2,23
8,32,46,27,13,23
8,45,4,29,21,23
8,22,9,5,0,23
8,2,14,0,47,23
8,45,27,47,7,23
8,17,40,13,27,23
8,17,19,5,0,23
8,17,9,47,0,23
8,17,15,10,2,23
8,33,14,25,29,23
8,28,9,49,25,23
8,46,45,6,25,23
8,33,5,0,47,23
8,46,41,7,5,23
8,17,16,2,10,23
8,44,4,49,7,23
8,45,16,15,5,23
8,45,16,17,6,23
8,6,22,30,27,23
8,45,16,12,25,23
8,17,40,26,47,23
8,17,18,10,2,23
8,6,22,27,7,23
8,45,32,15,5,23
8,45,32,34,47,23
8,6,22,9,49,23
8,45,32,9,25,23
8,22,15,47,7,23
8,32,45,6,25,23
8,6,33,46,49,23
8,32,39,25,7,23
8,32,46,30,45,23
8,17,9,1,13,23
8,45,16,7,21,23
8,28,7,45,30,23
8,17,15,6,25,23
8,17,16,0,5,23
8,17,18,6,25,23
8,47,14,0,5,23
8,28,35,29,2,23
8,6,4,44,5,23
8,6,4,1,13,23
8,6,33,5,0,23
8,28,44,5,38,23
8,45,16,0,47,23
8,17,9,26,47,23
8,6,22,10,2,23
8,32,46,24,21,23
8,32,46,19,47,23
8,46,32,49,7,23
8,32,43,38,7,23
8,17,15,5,0,23
8,17,16,45,6,23
8,17,9,25,6,23
8,32,43,3,7,23
8,32,43,16,0,23
8,2,4,49,7,23
8,45,35,20,5,23
8,45,35,28,26,23
8,6,22,7,0,23
8,6,37,13,27,23
8,45,35,11,2,23
8,22,10,2,29,23
8,46,32,5,7,23
8,32,43,27,13,23
8,28,35,10,2,23
8,47,14,25,6,23
8,17,15,47,0,23
8,47,14,2,10,23
8,45,32,49,25,23
8,48,47,7,0,23
8,33,7,0,47,23
8,28,7,38,49,23
8,6,18,29,2,23
8,28,35,11,0,23
8,46,49,25,29,23
8,48,0,11,2,23
8,46,24,4,49,23
8,48,0,14,47,23
8,22,12,49,21,23
8,28,35,7,0,23
8,17,9,5,0,23
8,6,37,26,47,23
8,30,27,45,49,23
8,6,18,42,45,23
8,41,7,0,47,23
8,45,42,43,7,23
8,6,17,27,7,23
8,28,7,0,5,23
8,45,42,1,13,23
8,45,42,46,7,23
8,2,10,4,49,23
8,46,42,45,7,23
8,32,46,38,7,23
8,28,35,2,10,23
8,31,18,10,2,23
8,49,45,27,7,23
8,44,29,21,7,23
8,31,15,25,6,23
8,47,7,21,29,23
8,32,43,29,6,23
8,20,49,4,2,23
8,47,14,12,49,23
8,20,49,9,5,23
8,20,49,3,13,23
8,46,49,38,5,23
8,47,7,45,6,23
8,33,7,49,25,23
8,32,7,21,49,23
8,6,18,10,2,23
8,45,4,1,38,23
8,45,4,15,47,23
8,44,29,6,25,23
8,31,15,10,2,23
8,6,15,29,2,23
8,46,32,7,5,23
8,6,4,29,21,23
8,6,17,3,49,23
8,45,4,44,29,23
8,48,47,46,5,23
8,6,22,13,27,23
8,46,24,21,7,23
8,48,47,14,25,23
8,46,41,26,49,23
8,28,2,4,49,23
8,48,47,9,25,23
8,20,49,25,29,23
8,20,36,13,27,23
8,31,15,6,25,23
8,31,41,10,2,23
8,46,5,38,7,23
8,32,46,45,7,23
8,46,32,38,7,23
8,49,45,46,47,23
8,32,15,6,29,23
8,6,45,7,5,23
8,46,27,45,6,23
8,22,39,47,0,23
8,45,32,5,38,23
8,44,29,3,49,23
8,20,49,38,47,23
8,32,15,4,2,23
8,47,7,49,21,23
8,6,15,25,7,23
8,31,15,4,49,23
8,32,15,16,0,23
8,45,42,5,38,23
8,22,15,29,2,23
8,45,32,7,21,23
8,6,45,46,5,23
8,22,10,4,49,23
8,46,49,3,45,23
8,6,45,1,13,23
8,20,3,49,21,23
8,47,7,3,49,23
8,45,35,7,21,23
8,49,7,0,47,23
8,44,5,7,0,23
8,31,44,29,2,23
8,31,41,7,0,23
8,31,42,5,0,23
8,31,26,49,7,23
8,32,7,27,45,23
8,20,36,1,13,23
8,49,21,18,10,23
8,49,21,24,25,23
8,31,44,5,0,23
8,7,47,27,13,23
8,22,15,5,7,23
8,6,15,4,49,23
8,32,38,12,6,23
8,7,45,30,27,23
8,46,32,45,6,23
8,46,27,30,45,23
8,32,38,16,0,23
8,46,30,12,6,23
8,30,12,38,5,23
8,46,30,16,45,23
8,22,9,47,0,23
8,31,41,1,13,23
8,28,7,25,49,23
8,32,10,4,2,23
8,44,5,9,49,23
8,32,10,15,47,23
8,22,24,25,7,23
8,31,33,10,2,23
8,31,34,13,27,23
8,31,18,29,2,23
8,6,29,25,7,23
8,32,7,38,49,23
8,46,5,7,25,23
8,31,44,3,49,23
8,20,26,9,5,23
8,20,26,17,0,23
8,6,33,7,0,23
8,33,29,2,10,23
8,28,7,21,49,23
8,22,24,4,2,23
8,30,37,27,7,23
8,22,24,9,49,23
8,32,49,21,29,23
8,22,11,2,10,23
8,47,38,7,0,23
8,31,42,1,13,23
8,32,15,25,7,23
8,44,3,17,0,23
8,45,16,5,38,23
8,33,29,25,6,23
8,30,22,27,7,23
8,32,49,3,7,23
8,32,49,4,45,23
8,31,48,1,13,23
8,33,39,5,38,23
8,33,31,47,21,23
8,28,20,26,47,23
8,20,28,38,5,23
8,31,18,6,25,23
8,20,28,26,47,23
8,20,18,30,27,23
8,31,41,0,5,23
8,31,42,13,27,23
8,28,38,5,7,23
8,22,24,21,29,23
8,31,33,29,2,23
8,28,7,16,0,23
8,28,7,46,49,23
8,31,48,0,5,23
8,31,33,46,49,23
8,28,7,3,29,23
8,22,6,4,2,23
8,31,41,2,10,23
8,22,6,12,49,23
8,32,7,45,30,23
8,31,48,47,0,23
8,31,34,47,0,23
8,31,33,7,0,23
8,22,39,5,7,23
8,44,3,29,2,23
8,32,49,38,7,23
8,45,7,21,47,23
8,28,20,49,7,23
8,6,15,10,2,23
8,33,4,29,21,23
8,28,7,27,45,23
8,47,7,38,5,23
8,49,25,9,5,23
8,49,25,39,47,23
8,31,34,10,2,23
8,31,18,21,7,23
8,31,41,49,7,23
8,31,34,4,49,23
8,7,16,0,47,23
8,47,27,7,21,23
8,47,7,27,13,23
8,33,5,7,25,23
8,7,16,2,29,23
8,28,20,30,27,23
8,6,48,47,0,23
8,30,27,16,0,23
8,2,19,47,0,23
8,30,27,46,49,23
8,28,42,45,7,23
8,31,33,6,25,23
8,2,35,45,6,23
8,31,18,14,0,23
8,47,43,38,7,23
8,49,7,27,30,23
8,28,20,3,49,23
8,49,7,25,29,23
8,6,17,13,27,23
8,44,3,13,27,23
8,17,3,29,6,23
8,17,33,7,5,23
8,41,26,9,49,23
8,20,14,47,0,23
8,31,33,5,0,23
8,20,35,10,2,23
8,20,28,7,0,23
8,20,34,13,27,23
8,30,27,9,25,23
8,33,39,25,29,23
8,47,7,25,6,23
8,17,0,5,38,23
8,20,14,29,2,23
8,6,17,0,5,23
8,7,41,49,26,23
8,47,26,49,21,23
8,41,46,7,0,23
8,22,30,45,7,23
8,17,25,49,7,23
8,20,14,25,6,23
8,20,17,26,47,23
8,2,29,3,7,23
8,2,29,4,49,23
8,17,25,7,0,23
8,33,17,25,29,23
8,33,39,47,21,23
8,6,15,5,0,23
8,7,27,45,6,23
8,22,12,14,2,23
8,22,12,16,0,23
8,44,5,0,7,23
8,28,20,25,7,23
8,28,20,5,7,23
8,17,25,29,2,23
8,28,14,47,0,23
8,20,35,7,0,23
8,7,27,9,49,23
8,33,4,45,27,23
8,46,45,27,30,23
8,20,28,44,47,23
8,32,9,49,21,23
8,28,13,3,7,23
8,20,18,29,2,23
8,6,15,47,0,23
8,28,13,17,27,23
8,28,13,43,26,23
8,28,14,47,7,23
8,33,4,45,30,23
8,46,45,27,47,23
8,20,28,1,13,23
8,20,28,44,5,23
8,32,9,49,25,23
8,28,13,22,30,23
8,28,13,17,0,23
8,28,13,43,27,23
8,28,14,47,21,23
8,33,4,45,49,23
8,20,28,9,49,23
8,20,28,1,38,23
8,20,28,44,29,23
8,32,9,49,26,23
8,28,13,32,49,23
8,28,13,22,6,23
8,28,13,17,6,23
8,28,13,43,29,23
8,28,14,47,26,23
8,20,28,14,25,23
8,20,28,9,5,23
8,20,28,1,45,23
8,32,9,49,38,23
8,28,13,34,47,23
8,28,13,32,5,23
8,28,13,22,7,23
8,28,13,17,25,23
8,28,13,43,38,23
8,28,14,47,27,23
8,20,28,35,45,23
8,28,13,36,26,23
8,28,13,34,10,23
8,28,13,32,7,23
8,28,13,22,10,23
8,28,13,17,26,23
8,28,14,47,38,23
8,20,28,39,13,23
8,20,28,35,2,23
8,28,13,37,26,23
8,28,13,36,0,23
8,28,13,32,10,23
8,28,13,22,27,23
8,20,28,14,0,23
8,20,28,42,5,23
8,20,28,39,5,23
8,20,28,35,7,23
8,28,13,39,25,23
8,28,13,37,6,23
8,28,13,36,27,23
8,28,13,32,38,23
8,20,28,14,2,23
8,20,28,42,13,23
8,20,28,39,25,23
8,20,28,35,10,23
8,28,13,1,38,23
8,28,13,39,5,23
8,28,13,37,27,23
8,28,13,32,45,23
8,20,28,14,29,23
8,20,28,42,45,23
8,20,28,39,47,23
8,20,28,35,29,23
8,28,13,40,26,23
8,28,13,1,45,23
8,28,13,39,47,23
8,28,13,37,30,23
8,20,28,14,47,23
8,20,28,9,25,23
8,32,9,49,45,23
8,28,13,42,5,23
8,28,13,40,38,23
8,28,13,3,29,23
8,20,18,29,6,23
8,6,15,47,7,23
8,20,28,9,26,23
8,20,35,7,5,23
8,28,13,42,45,23
8,7,27,16,45,23
8,28,13,3,45,23
8,20,18,29,21,23
8,6,15,47,21,23
8,20,28,9,27,23
8,20,35,7,21,23
8,7,27,9,5,23
8,20,18,29,25,23
8,6,15,47,26,23
8,20,28,9,47,23
8,20,35,7,25,23
8,7,27,9,25,23
8,7,27,46,49,23
8,6,15,47,27,23
8,7,27,16,0,23
8,20,35,7,27,23
8,7,27,9,26,23
8,7,27,17,6,23
8,7,27,46,5,23
8,6,15,47,38,23
8,7,27,16,2,23
8,20,35,7,38,23
8,7,27,9,47,23
8,7,27,22,10,23
8,7,27,17,0,23
8,7,27,46,10,23
8,7,27,16,5,23
8,20,35,7,45,23
8,7,27,36,13,23
8,7,27,22,6,23
8,7,27,17,13,23
8,7,27,46,30,23
8,7,27,16,30,23
8,20,35,7,47,23
8,7,27,37,26,23
8,7,27,36,0,23
8,7,27,22,13,23
8,7,27,17,25,23
8,7,27,46,38,23
8,7,27,16,38,23
8,20,35,7,49,23
8,7,27,43,13,23
8,7,27,37,6,23
8,7,27,36,26,23
8,7,27,22,30,23
8,7,27,17,26,23
8,7,27,46,45,23
8,7,27,43,26,23
8,7,27,37,13,23
8,7,0,47,21,23
8,7,3,49,25,23
8,7,27,46,47,23
8,7,27,43,29,23
8,7,27,37,30,23
8,7,0,47,26,23
8,7,3,49,26,23
8,17,25,29,6,23
8,7,27,43,38,23
8,28,20,5,38,23
8,7,0,47,27,23
8,7,3,49,38,23
8,17,25,29,21,23
8,7,27,43,47,23
8,28,38,47,7,23
8,7,0,47,38,23
8,7,3,49,45,23
8,28,20,25,29,23
8,44,5,0,47,23
8,28,38,47,21,23
8,44,3,7,0,23
8,22,27,30,45,23
8,28,20,25,49,23
8,41,1,38,5,23
8,28,38,47,26,23
8,44,3,7,5,23
8,33,4,6,45,23
8,22,12,16,2,23
8,41,1,38,7,23
8,28,38,47,27,23
8,44,3,7,21,23
8,22,12,19,0,23
8,22,12,16,5,23
8,41,1,38,47,23
8,46,32,9,5,23
8,44,3,7,25,23
8,22,12,31,47,23
8,22,12,19,2,23
8,22,12,16,7,23
8,41,1,38,49,23
8,46,32,9,25,23
8,44,3,7,27,23
8,22,12,48,47,23
8,22,12,31,26,23
8,22,12,19,5,23
8,22,12,16,27,23
8,46,32,9,26,23
8,44,3,7,38,23
8,22,12,36,0,23
8,22,12,48,0,23
8,22,12,19,7,23
8,22,12,16,30,23
8,46,32,9,27,23
8,44,3,7,45,23
8,22,12,42,5,23
8,22,12,36,13,23
8,22,12,48,6,23
8,22,12,19,30,23
8,22,12,16,38,23
8,46,32,9,47,23
8,44,3,7,47,23
8,22,12,42,13,23
8,22,12,36,26,23
8,22,12,19,38,23
8,22,12,16,45,23
8,44,3,7,49,23
8,22,12,42,45,23
8,22,12,36,27,23
8,22,12,19,47,23
8,22,12,14,25,23
8,7,27,45,30,23
8,20,35,11,0,23
8,46,32,15,47,23
8,6,15,5,7,23
8,22,12,14,29,23
8,7,27,45,49,23
8,20,35,19,0,23
8,20,35,11,2,23
8,46,32,34,47,23
8,46,32,15,5,23
8,6,15,5,38,23
8,22,12,14,47,23
8,20,35,32,49,23
8,20,35,19,2,23
8,20,35,11,47,23
8,46,32,35,45,23
8,46,32,34,10,23
8,46,32,15,6,23
8,20,35,28,2,23
8,20,35,32,5,23
8,20,35,19,5,23
8,46,32,37,13,23
8,46,32,35,2,23
8,46,32,34,13,23
8,46,32,15,10,23
8,20,35,34,47,23
8,20,35,28,7,23
8,20,35,32,7,23
8,20,35,19,7,23
8,46,32,39,47,23
8,46,32,37,6,23
8,46,32,35,7,23
8,46,32,15,25,23
8,20,35,37,13,23
8,20,35,34,10,23
8,20,35,28,13,23
8,20,35,32,10,23
8,20,35,19,30,23
8,46,32,43,7,23
8,46,32,39,5,23
8,46,32,37,26,23
8,46,32,35,10,23
8,46,32,15,29,23
8,20,35,40,26,23
8,20,35,37,6,23
8,20,35,34,13,23
8,20,35,28,26,23
8,46,32,43,13,23
8,46,32,39,13,23
8,46,32,37,27,23
8,46,32,35,29,23
8,20,35,32,13,23
8,20,35,42,13,23
8,20,35,40,13,23
8,20,35,37,26,23
8,20,35,28,38,23
8,46,32,43,26,23
8,46,32,39,25,23
8,46,32,37,30,23
8,20,35,42,5,23
8,20,35,40,38,23
8,20,35,37,27,23
8,20,35,19,38,23
8,46,32,43,27,23
8,20,35,32,38,23
8,20,35,44,5,23
8,20,35,42,45,23
8,20,35,37,30,23
8,20,35,19,47,23
8,46,32,43,29,23
8,20,35,32,45,23
8,20,35,44,29,23
8,33,39,47,26,23
8,32,7,16,0,23
8,46,32,43,38,23
8,33,17,25,49,23
8,20,35,44,47,23
8,33,39,47,27,23
8,32,7,16,2,23
8,46,32,43,47,23
8,17,25,7,5,23
8,44,29,2,10,23
8,33,39,47,38,23
8,32,7,16,5,23
8,41,11,47,0,23
8,17,25,7,21,23
8,32,7,46,49,23
8,2,29,4,6,23
8,32,7,16,27,23
8,41,11,47,7,23
8,17,25,7,27,23
8,32,7,19,47,23
8,32,7,46,5,23
8,2,29,4,10,23
8,32,7,16,30,23
8,41,11,47,21,23
8,17,25,7,38,23
8,32,7,43,47,23
8,32,7,19,0,23
8,32,7,46,10,23
8,2,29,4,45,23
8,32,7,16,38,23
8,41,11,47,26,23
8,17,25,7,45,23
8,32,7,22,10,23
8,32,7,43,13,23
8,32,7,19,2,23
8,32,7,46,27,23
8,41,11,47,27,23
8,17,25,7,47,23
8,32,7,41,49,23
8,32,7,22,6,23
8,32,7,43,26,23
8,32,7,19,5,23
8,32,7,22,13,23
8,32,7,43,27,23
8,32,7,19,30,23
8,32,7,22,27,23
8,32,7,43,29,23
8,32,7,19,38,23
8,32,7,22,30,23
8,32,7,43,38,23
8,32,7,46,30,23
8,41,11,47,38,23
8,17,25,7,49,23
8,32,7,46,38,23
8,32,7,28,13,23
8,32,7,41,0,23
8,32,7,46,45,23
8,32,7,33,6,23
8,32,7,28,2,23
8,32,7,41,2,23
8,32,7,46,47,23
8,32,7,35,2,23
8,32,7,33,5,23
8,32,7,28,26,23
8,32,7,41,10,23
8,32,7,35,10,23
8,32,7,33,10,23
8,32,7,28,38,23
8,32,7,41,26,23
8,32,7,35,29,23
8,32,7,33,29,23
8,2,29,14,0,23
8,32,7,35,45,23
8,32,7,3,29,23
8,2,29,15,47,23
8,2,29,14,25,23
8,32,7,3,45,23
8,2,29,18,10,23
8,2,29,15,5,23
8,2,29,14,47,23
8,2,29,33,5,23
8,2,29,18,6,23
8,2,29,15,6,23
8,2,29,35,45,23
8,2,29,33,6,23
8,2,29,18,21,23
8,2,29,15,10,23
8,2,29,43,47,23
8,2,29,35,7,23
8,2,29,33,7,23
8,2,29,18,30,23
8,2,29,15,25,23
8,2,29,44,5,23
8,2,29,43,7,23
8,2,29,35,10,23
8,2,29,33,10,23
8,2,29,44,47,23
8,2,29,43,13,23
8,2,29,3,13,23
8,20,17,26,49,23
8,2,29,43,26,23
8,2,29,3,45,23
8,20,34,4,49,23
8,2,29,43,27,23
8,7,16,12,6,23
8,20,34,9,49,23
8,20,34,4,2,23
8,2,29,43,38,23
8,7,16,12,25,23
8,20,34,16,0,23
8,20,34,9,5,23
8,20,34,4,6,23
8,7,16,12,30,23
8,20,34,17,0,23
8,20,34,16,2,23
8,20,34,9,25,23
8,20,34,4,10,23
8,7,16,12,38,23
8,20,34,46,49,23
8,20,34,17,6,23
8,20,34,16,5,23
8,20,34,9,26,23
8,20,34,4,29,23
8,20,34,44,47,23
8,20,34,46,5,23
8,20,34,17,13,23
8,20,34,16,7,23
8,20,34,9,27,23
8,20,34,4,45,23
8,20,34,24,21,23
8,20,34,44,5,23
8,20,34,46,7,23
8,20,34,17,25,23
8,20,34,16,27,23
8,20,34,9,47,23
8,20,34,31,26,23
8,20,34,24,25,23
8,20,34,44,29,23
8,20,34,46,10,23
8,20,34,17,26,23
8,20,34,16,30,23
8,20,34,32,49,23
8,20,34,31,47,23
8,20,34,46,27,23
8,20,34,17,27,23
8,20,34,16,38,23
8,20,34,35,45,23
8,20,34,32,5,23
8,20,34,46,30,23
8,20,34,16,45,23
8,20,34,36,0,23
8,20,34,35,2,23
8,20,34,32,7,23
8,20,34,46,38,23
8,20,34,36,13,23
8,20,34,35,7,23
8,20,34,32,10,23
8,20,34,46,45,23
8,20,34,36,26,23
8,20,34,35,10,23
8,20,34,32,13,23
8,20,34,46,47,23
8,20,34,36,27,23
8,20,34,35,29,23
8,20,34,32,38,23
8,20,14,25,7,23
8,17,25,49,21,23
8,20,34,32,45,23
8,20,14,25,29,23
8,17,25,49,26,23
8,7,16,15,47,23
8,20,14,25,49,23
8,17,25,49,38,23
8,7,16,17,6,23
8,7,16,15,5,23
8,17,25,49,45,23
8,7,16,34,13,23
8,7,16,17,0,23
8,7,16,15,6,23
8,7,16,36,0,23
8,7,16,34,10,23
8,7,16,17,13,23
8,7,16,15,10,23
8,7,16,43,13,23
8,7,16,36,13,23
8,7,16,34,47,23
8,7,16,17,25,23
8,7,16,15,25,23
8,7,16,43,26,23
8,7,16,36,26,23
8,7,16,17,26,23
8,7,16,15,29,23
8,7,16,43,27,23
8,7,16,36,27,23
8,7,16,17,27,23
8,7,16,43,29,23
8,22,30,45,27,23
8,41,46,7,5,23
8,7,16,43,38,23
8,22,30,45,49,23
8,41,46,7,21,23
8,7,16,43,47,23
8,20,28,2,10,23
8,41,46,7,25,23
8,20,34,10,2,23
8,20,28,2,29,23
8,41,46,7,27,23
8,20,17,25,6,23
8,20,18,10,2,23
8,41,46,7,38,23
8,20,17,25,7,23
8,30,27,47,0,23
8,41,46,7,45,23
8,20,17,25,29,23
8,30,27,47,7,23
8,41,46,7,47,23
8,20,17,25,49,23
8,30,27,47,21,23
8,41,46,7,49,23
8,20,17,3,49,23
8,30,27,47,26,23
8,30,37,6,29,23
8,20,17,9,49,23
8,20,17,3,7,23
8,30,27,47,38,23
8,30,37,6,45,23
8,20,17,15,47,23
8,20,17,9,5,23
8,20,17,3,13,23
8,20,17,16,45,23
8,20,17,15,5,23
8,20,17,9,25,23
8,20,17,3,29,23
8,20,17,18,10,23
8,20,17,16,0,23
8,20,17,15,6,23
8,20,17,9,26,23
8,20,17,3,45,23
8,20,17,40,26,23
8,20,17,18,6,23
8,20,17,16,2,23
8,20,17,15,10,23
8,20,17,9,27,23
8,20,17,19,5,23
8,20,17,40,13,23
8,20,17,18,21,23
8,20,17,16,5,23
8,20,17,15,25,23
8,20,17,9,47,23
8,20,17,33,6,23
8,20,17,19,0,23
8,20,17,40,38,23
8,20,17,18,29,23
8,20,17,16,7,23
8,20,17,15,29,23
8,20,17,34,10,23
8,20,17,33,5,23
8,20,17,19,2,23
8,20,17,18,30,23
8,20,17,16,27,23
8,20,17,34,13,23
8,20,17,33,7,23
8,20,17,19,7,23
8,20,17,16,30,23
8,20,17,34,47,23
8,20,17,33,10,23
8,20,17,19,30,23
8,20,17,16,38,23
8,20,17,33,29,23
8,20,17,19,38,23
8,47,26,49,25,23
8,7,41,49,38,23
8,20,17,19,47,23
8,47,26,49,38,23
8,7,41,49,45,23
8,2,16,27,13,23
8,47,26,49,45,23
8,6,17,0,7,23
8,2,16,27,30,23
8,20,14,29,6,23
8,6,17,0,47,23
8,2,16,27,45,23
8,20,14,29,21,23
8,20,18,14,0,23
8,2,16,27,47,23
8,20,14,29,25,23
8,20,18,15,10,23
8,20,18,14,2,23
8,47,7,25,29,23
8,20,18,17,0,23
8,20,18,15,5,23
8,20,18,14,25,23
8,47,7,25,49,23
8,20,18,42,45,23
8,20,18,17,6,23
8,20,18,15,6,23
8,20,18,14,29,23
8,20,18,24,25,23
8,20,18,42,5,23
8,20,18,17,13,23
8,20,18,15,25,23
8,20,18,14,47,23
8,20,18,31,26,23
8,20,18,24,21,23
8,20,18,42,13,23
8,20,18,17,25,23
8,20,18,15,29,23
8,20,18,31,47,23
8,20,18,17,26,23
8,20,18,15,47,23
8,45,3,17,6,23
8,20,18,17,27,23
8,33,39,25,49,23
8,45,3,17,13,23
8,30,27,9,26,23
8,20,35,2,10,23
8,45,3,17,25,23
8,30,27,9,47,23
8,20,35,2,29,23
8,45,3,17,26,23
8,45,1,38,5,23
8,45,3,20,49,23
8,45,3,17,27,23
8,45,1,38,7,23
8,45,3,33,5,23
8,45,3,20,5,23
8,45,1,38,47,23
8,45,3,39,47,23
8,45,3,33,6,23
8,45,3,20,25,23
8,45,1,38,49,23
8,45,3,40,26,23
8,45,3,39,5,23
8,45,3,33,7,23
8,45,3,20,26,23
8,45,3,43,7,23
8,45,3,40,13,23
8,45,3,39,13,23
8,45,3,33,10,23
8,45,3,20,30,23
8,45,3,43,13,23
8,45,3,40,38,23
8,45,3,39,25,23
8,45,3,33,29,23
8,45,3,43,26,23
8,20,28,7,5,23
8,45,3,44,29,23
8,45,3,43,27,23
8,20,28,7,21,23
8,31,33,5,7,23
8,45,3,43,29,23
8,20,28,7,25,23
8,31,33,5,38,23
8,45,3,43,38,23
8,20,28,7,27,23
8,17,27,7,0,23
8,45,3,43,47,23
8,20,28,7,38,23
8,17,27,7,5,23
8,22,15,4,2,23
8,20,28,7,45,23
8,17,27,7,21,23
8,22,15,4,6,23
8,20,28,7,47,23
8,17,27,7,25,23
8,22,15,4,10,23
8,20,28,7,49,23
8,17,27,7,38,23
8,22,15,4,29,23
8,20,14,47,7,23
8,17,27,7,45,23
8,22,15,4,45,23
8,20,14,47,21,23
8,17,27,7,47,23
8,41,26,9,5,23
8,20,14,47,26,23
8,17,27,7,49,23
8,41,26,9,25,23
8,20,14,47,27,23
8,22,15,16,0,23
8,41,26,9,27,23
8,20,14,47,38,23
8,22,15,17,0,23
8,22,15,16,2,23
8,41,26,9,47,23
8,22,15,18,10,23
8,22,15,17,6,23
8,22,15,16,5,23
8,22,15,31,26,23
8,22,15,18,6,23
8,22,15,17,13,23
8,22,15,16,7,23
8,22,15,32,49,23
8,22,15,31,47,23
8,22,15,18,21,23
8,22,15,17,25,23
8,22,15,16,27,23
8,22,15,36,0,23
8,22,15,32,5,23
8,22,15,18,29,23
8,22,15,17,26,23
8,22,15,16,30,23
8,22,15,41,0,23
8,22,15,36,13,23
8,22,15,32,7,23
8,22,15,18,30,23
8,22,15,17,27,23
8,22,15,16,38,23
8,22,15,41,2,23
8,22,15,36,26,23
8,22,15,32,10,23
8,22,15,16,45,23
8,22,15,41,7,23
8,22,15,36,27,23
8,22,15,32,13,23
8,22,15,41,10,23
8,41,26,17,0,23
8,22,15,32,38,23
8,22,15,41,26,23
8,41,26,20,49,23
8,41,26,17,6,23
8,22,15,32,45,23
8,22,15,41,49,23
8,41,26,28,2,23
8,41,26,20,5,23
8,41,26,17,13,23
8,41,26,36,0,23
8,41,26,28,7,23
8,41,26,20,25,23
8,41,26,17,25,23
8,41,26,37,6,23
8,41,26,36,13,23
8,41,26,28,13,23
8,41,26,20,30,23
8,41,26,17,27,23
8,41,26,31,47,23
8,41,26,37,13,23
8,41,26,36,27,23
8,41,26,28,38,23
8,41,26,40,13,23
8,41,26,37,27,23
8,17,33,7,21,23
8,41,26,43,7,23
8,41,26,40,38,23
