5,11,332
5,19,11,332
5,60,449,332
5,19,45,11,332
5,0,23,104,332
5,1,475,11,332
5,0,3,11,332
5,12,139,11,332
5,1,3,11,332
5,13,23,104,332
5,12,241,11,332
5,15,28,11,332
5,13,3,11,332
5,15,16,104,332
5,0,24,19,69,255,11,332
5,1,9,3,4,257,11,332
5,12,73,84,358,28,11,332
5,48,7,20,470,45,11,332
5,1,9,3,47,16,104,332
5,51,48,102,129,499,11,332
5,1,9,3,13,23,104,332
5,51,48,7,1,475,11,332
5,51,48,102,37,259,11,332
5,1,9,3,98,28,11,332
5,51,48,493,9,3,11,332
5,51,48,7,0,23,104,332
5,51,48,7,1,3,11,332
5,1,9,3,290,60,449,332
5,51,48,381,46,49,11,332
5,51,48,493,9,32,11,332
5,51,48,7,20,19,11,332
5,51,48,7,0,3,11,332
5,1,9,3,287,324,11,332
5,51,48,61,105,300,104,332
5,51,48,381,46,28,11,332
5,51,48,7,33,60,449,332
5,1,9,3,25,19,11,332
5,51,48,122,21,118,11,332
5,51,48,61,15,28,11,332
5,51,48,7,37,259,11,332
5,51,48,7,33,23,104,332
5,1,9,3,59,28,11,332
5,51,48,61,15,16,104,332
5,51,48,7,265,23,104,332
5,51,48,7,33,131,104,332
5,291,136,28,46,33,60,449,332
5,0,3,75,303,47,16,104,332
5,12,2,0,24,212,45,11,332
5,15,1,441,131,33,60,449,332
5,1,9,77,35,33,60,449,332
5,188,1,3,498,28,440,11,332
5,157,1,227,161,355,45,11,332
5,0,6,3,11,40,23,104,332
5,157,1,317,8,133,3,11,332
5,1,9,38,53,45,19,11,332
5,13,320,26,55,47,16,104,332
5,1,157,416,3,0,23,104,332
5,188,1,3,4,0,23,104,332
5,12,315,260,100,1,475,11,332
5,1,9,176,33,23,40,11,332
5,12,315,260,0,23,40,11,332
5,268,179,17,319,45,19,11,332
5,362,299,37,7,1,475,11,332
5,12,315,260,0,175,23,104,332
5,157,1,0,6,37,259,11,332
5,19,20,7,33,23,40,11,332
5,1,35,166,208,12,139,11,332
5,362,299,37,360,45,19,11,332
5,188,1,3,13,31,16,104,332
5,188,1,3,13,23,40,11,332
5,12,2,0,24,19,45,11,332
5,1,9,176,33,46,28,11,332
5,60,33,131,186,387,28,11,332
5,66,210,38,53,45,19,11,332
5,81,42,6,37,360,45,11,332
5,12,2,0,17,101,28,11,332
5,286,30,20,21,1,475,11,332
5,12,2,0,6,37,259,11,332
5,19,20,30,410,47,16,104,332
5,188,1,3,59,367,32,11,332
5,188,1,3,59,28,440,11,332
5,1,7,33,23,178,32,11,332
5,157,1,44,23,33,60,449,332
5,0,3,6,18,453,28,11,332
5,48,51,130,46,33,60,449,332
5,0,2,12,39,28,440,11,332
5,66,210,38,9,1,475,11,332
5,268,179,17,34,0,23,104,332
5,188,1,3,98,28,440,11,332
5,1,22,91,306,13,3,11,332
5,291,136,28,15,1,3,11,332
5,66,210,38,34,0,23,104,332
5,66,210,38,401,23,40,11,332
5,0,3,75,31,13,23,104,332
5,1,9,38,141,46,28,11,332
5,12,2,0,1,431,490,104,332
5,1,9,38,401,23,40,11,332
5,0,1,15,16,47,3,11,332
5,12,2,10,8,1,475,11,332
5,1,22,91,10,8,3,11,332
5,15,61,105,46,28,440,11,332
5,188,1,3,346,248,28,11,332
5,188,1,3,25,396,45,11,332
5,188,1,3,25,19,45,11,332
5,157,1,287,3,0,23,104,332
5,15,61,105,240,37,259,11,332
5,0,2,12,90,28,440,11,332
5,15,61,105,46,33,60,449,332
5,291,136,28,41,23,40,11,332
5,0,3,6,37,360,45,11,332
5,0,7,33,23,144,28,11,332
5,0,3,281,38,53,45,11,332
5,157,1,7,37,6,3,11,332
5,0,2,12,492,260,330,11,332
5,157,1,7,33,23,40,11,332
5,157,1,35,166,45,19,11,332
5,15,1,111,203,230,60,449,332
5,157,1,0,7,33,60,449,332
5,86,46,28,15,1,3,11,332
5,188,1,475,11,40,23,104,332
5,157,1,7,48,337,23,104,332
5,157,1,7,20,21,118,11,332
5,157,1,7,20,19,45,11,332
5,157,1,7,33,46,28,11,332
5,60,290,3,11,40,23,104,332
5,1,236,60,33,153,40,11,332
5,0,2,12,189,45,19,11,332
5,1,236,60,33,23,40,11,332
5,19,69,1,0,23,40,11,332
5,81,42,4,0,175,23,104,332
5,1,382,32,11,40,23,104,332
5,15,349,52,21,1,475,11,332
5,1,15,390,424,23,40,11,332
5,15,1,287,3,0,23,104,332
5,12,2,10,356,28,440,11,332
5,13,253,157,307,33,60,449,332
5,15,349,52,46,28,440,11,332
5,1,9,282,132,45,19,11,332
5,15,158,190,431,1,475,11,332
5,12,241,460,439,33,60,449,332
5,13,320,26,21,1,475,11,332
5,157,1,392,3,0,23,104,332
5,1,22,327,3,0,23,104,332
5,15,158,190,33,23,40,11,332
5,15,349,52,85,244,28,11,332
5,15,349,52,85,45,19,11,332
5,19,69,1,44,23,40,11,332
5,15,349,52,46,33,60,449,332
5,15,158,190,33,46,28,11,332
5,15,349,52,481,28,440,11,332
5,12,2,10,89,21,118,11,332
5,12,139,11,3,290,60,449,332
5,12,139,11,40,23,150,104,332
5,15,158,136,28,498,3,11,332
5,19,24,0,7,33,60,449,332
5,157,1,7,0,4,257,11,332
5,1,111,90,12,39,28,11,332
5,12,241,469,1,382,32,11,332
5,19,69,1,0,4,3,11,332
5,15,1,111,90,12,139,11,332
5,13,306,91,10,8,3,11,332
5,161,1,0,175,23,40,11,332
5,362,299,144,28,498,3,11,332
5,161,450,88,9,1,475,11,332
5,13,253,157,1,236,60,449,332
5,83,220,1,44,23,40,11,332
5,83,220,1,0,4,3,11,332
5,83,220,1,0,23,40,11,332
5,86,46,28,41,23,40,11,332
5,1,22,137,467,360,45,11,332
5,19,69,1,236,357,23,104,332
5,126,409,177,51,294,19,11,332
5,291,136,28,59,367,32,11,332
5,1,9,32,145,28,440,11,332
5,19,20,7,0,23,40,11,332
5,83,220,1,236,357,23,104,332
5,51,364,17,186,387,28,11,332
5,0,24,19,45,168,311,11,332
5,83,220,1,15,390,19,11,332
5,83,220,1,15,28,440,11,332
5,126,409,177,13,31,16,104,332
5,126,409,177,13,23,40,11,332
5,1,93,8,391,397,16,104,332
5,1,93,8,10,356,28,11,332
5,83,220,1,8,133,3,11,332
5,51,177,13,123,47,3,11,332
5,12,73,24,298,44,23,104,332
5,291,136,28,144,23,40,11,332
5,51,177,13,168,45,19,11,332
5,157,1,0,24,212,45,11,332
5,19,69,1,8,133,3,11,332
5,291,136,28,39,12,139,11,332
5,1,9,32,367,59,3,11,332
5,1,9,32,178,23,40,11,332
5,83,220,1,21,20,19,11,332
5,157,1,35,110,46,49,11,332
5,19,20,72,404,28,440,11,332
5,51,364,17,101,28,440,11,332
5,15,1,22,7,33,131,104,332
5,51,48,96,109,45,19,11,332
5,13,253,372,3,0,23,104,332
5,83,220,1,69,19,45,11,332
5,86,46,28,144,23,40,11,332
5,86,46,33,131,195,60,449,332
5,363,74,94,263,46,28,11,332
5,15,1,111,90,28,440,11,332
5,161,1,0,6,37,259,11,332
5,19,20,7,0,175,23,104,332
5,1,22,137,181,28,440,11,332
5,83,220,1,69,232,23,104,332
5,126,427,7,20,21,118,11,332
5,60,65,57,1,431,490,104,332
5,126,427,7,20,19,45,11,332
5,126,427,7,1,431,490,104,332
5,1,93,8,3,0,23,104,332
5,157,310,454,219,21,118,11,332
5,48,51,364,17,0,3,11,332
5,157,1,287,323,27,23,104,332
5,15,1,392,3,0,23,104,332
5,363,74,94,0,175,23,104,332
5,126,427,7,37,6,3,11,332
5,157,310,365,69,19,45,11,332
5,83,220,1,57,31,16,104,332
5,363,74,94,0,23,40,11,332
5,83,220,1,164,45,19,11,332
5,126,427,7,48,337,23,104,332
5,157,1,161,355,45,19,11,332
5,0,23,33,131,195,60,449,332
5,126,427,7,0,175,23,104,332
5,126,427,7,265,23,40,11,332
5,157,1,35,33,23,40,11,332
5,1,57,31,13,23,40,11,332
5,12,73,24,251,45,19,11,332
5,15,113,4,42,151,45,11,332
5,15,1,93,8,133,3,11,332
5,86,46,28,215,351,150,104,332
5,13,168,45,19,25,3,11,332
5,126,101,28,11,40,23,104,332
5,157,310,365,69,1,475,11,332
5,15,113,4,0,23,40,11,332
5,1,57,31,13,67,28,11,332
5,15,113,4,0,175,23,104,332
5,15,1,78,20,21,118,11,332
5,1,7,33,131,195,60,449,332
5,1,57,31,72,404,28,11,332
5,19,69,1,15,28,440,11,332
5,126,427,7,33,46,28,11,332
5,13,3,47,16,15,28,11,332
5,15,1,287,323,27,23,104,332
5,0,6,18,453,28,440,11,332
5,48,429,286,30,20,19,11,332
5,0,7,33,60,290,3,11,332
5,13,123,47,303,75,3,11,332
5,15,1,78,312,47,3,11,332
5,15,1,78,20,19,45,11,332
5,1,9,282,132,30,16,104,332
5,0,1,236,60,290,3,11,332
5,48,302,71,50,0,23,104,332
5,86,46,28,59,367,32,11,332
5,13,123,47,16,15,28,11,332
5,81,42,6,0,175,23,104,332
5,15,28,356,10,8,3,11,332
5,19,20,95,296,1,3,11,332
5,363,74,20,284,19,45,11,332
5,15,28,248,110,46,49,11,332
5,1,7,0,3,13,23,104,332
5,48,302,456,85,244,28,11,332
5,13,3,47,154,12,139,11,332
5,48,302,456,85,45,19,11,332
5,1,22,217,133,8,3,11,332
5,270,9,1,164,45,19,11,332
5,19,20,202,206,246,16,104,332
5,270,9,3,498,28,440,11,332
5,81,42,6,18,453,28,11,332
5,15,1,487,37,6,3,11,332
5,15,16,47,3,0,23,104,332
5,48,174,157,253,372,3,11,332
5,0,6,17,27,23,40,11,332
5,0,6,42,82,67,28,11,332
5,15,28,67,82,289,139,11,332
5,1,22,7,37,6,3,11,332
5,0,6,42,151,45,19,11,332
5,48,174,157,1,236,60,449,332
5,15,28,90,111,1,3,11,332
5,1,9,292,46,33,60,449,332
5,15,28,67,13,31,16,104,332
5,15,28,67,13,23,40,11,332
5,19,20,72,185,12,139,11,332
5,270,9,3,0,1,475,11,332
5,15,28,453,18,6,3,11,332
5,15,28,244,85,354,16,104,332
5,15,28,244,85,45,19,11,332
5,0,1,382,32,9,3,11,332
5,0,2,10,16,15,28,11,332
5,15,28,90,12,189,45,11,332
5,51,428,22,1,431,490,104,332
5,0,6,229,30,20,19,11,332
5,0,7,272,341,41,23,104,332
5,0,7,272,24,212,45,11,332
5,0,7,272,24,19,45,11,332
5,19,20,7,33,46,28,11,332
5,86,46,28,11,40,23,104,332
5,15,16,47,154,12,139,11,332
5,19,20,202,206,23,40,11,332
5,15,1,100,260,0,23,104,332
5,270,9,3,0,23,40,11,332
5,51,294,19,11,40,23,104,332
5,0,6,17,101,28,440,11,332
5,0,7,107,12,39,28,11,332
5,19,69,1,57,31,16,104,332
5,0,7,22,91,10,16,104,332
5,19,11,3,0,175,23,104,332
5,0,6,173,458,12,139,11,332
5,0,7,22,1,431,490,104,332
5,0,6,211,242,133,3,11,332
5,0,7,459,424,390,19,11,332
5,51,160,0,23,33,60,449,332
5,15,28,39,12,189,45,11,332
5,0,7,459,424,23,40,11,332
5,15,1,169,109,45,19,11,332
5,270,9,3,1,382,32,11,332
5,286,30,20,284,19,45,11,332
5,0,6,17,313,19,45,11,332
5,0,7,114,173,6,3,11,332
5,15,28,183,16,47,3,11,332
5,0,7,114,69,19,45,11,332
5,1,169,109,219,21,118,11,332
5,161,1,157,253,372,3,11,332
5,1,15,16,104,23,40,11,332
5,0,7,235,328,37,259,11,332
5,0,7,200,207,41,23,104,332
5,15,1,78,92,45,19,11,332
5,363,74,20,470,45,19,11,332
5,0,7,200,37,6,3,11,332
5,1,7,238,109,45,19,11,332
5,0,7,114,69,1,475,11,332
5,1,7,48,61,105,300,104,332
5,0,7,1,3,13,23,104,332
5,161,1,111,203,230,60,449,332
5,161,1,111,90,12,139,11,332
5,161,1,111,90,28,440,11,332
5,161,1,35,110,46,49,11,332
5,270,9,3,13,23,40,11,332
5,15,1,227,161,355,45,11,332
5,19,20,7,37,6,3,11,332
5,19,20,95,209,40,23,104,332
5,1,22,112,119,13,23,104,332
5,0,6,17,64,23,40,11,332
5,161,1,35,33,23,40,11,332
5,1,100,8,3,0,23,104,332
5,161,1,22,7,33,131,104,332
5,161,1,0,24,19,45,11,332
5,0,23,104,16,15,28,11,332
5,0,7,33,131,195,60,449,332
5,15,1,472,402,45,19,11,332
5,0,1,3,11,40,23,104,332
5,161,1,78,20,21,118,11,332
5,161,1,78,20,19,45,11,332
5,161,1,35,33,46,28,11,332
5,12,73,24,212,45,19,11,332
5,161,1,93,8,133,3,11,332
5,19,20,72,31,13,23,104,332
5,19,20,7,1,431,490,104,332
5,19,69,232,23,178,32,11,332
5,161,1,78,312,47,3,11,332
5,0,6,17,76,19,45,11,332
5,161,1,78,92,45,19,11,332
5,161,1,0,7,33,60,449,332
5,161,1,487,37,6,3,11,332
5,1,191,8,3,0,23,104,332
5,66,65,184,50,0,3,11,332
5,15,1,191,8,133,3,11,332
5,15,1,100,426,132,45,11,332
5,1,7,272,341,41,23,104,332
5,15,1,100,8,133,3,11,332
5,1,7,272,24,0,23,104,332
5,1,22,112,37,6,3,11,332
5,15,1,472,402,376,32,11,332
5,15,1,469,241,12,139,11,332
5,161,1,169,109,45,19,11,332
5,1,7,272,24,19,45,11,332
5,66,65,57,31,13,23,104,332
5,12,189,45,168,13,3,11,332
5,157,1,161,264,136,28,11,332
5,270,9,3,4,0,23,104,332
5,1,317,339,325,44,23,104,332
5,66,65,57,1,431,490,104,332
5,1,317,8,3,0,23,104,332
5,161,1,100,260,0,23,104,332
5,363,74,31,57,1,475,11,332
5,66,65,57,462,402,45,11,332
5,0,6,17,179,45,19,11,332
5,66,65,57,465,150,23,104,332
5,1,7,22,91,10,16,104,332
5,51,364,17,313,19,45,11,332
5,161,1,472,402,376,32,11,332
5,161,1,472,402,45,19,11,332
5,161,1,100,426,132,45,11,332
5,1,7,107,12,39,28,11,332
5,161,1,100,8,133,3,11,332
5,161,1,191,8,133,3,11,332
5,270,9,3,13,31,16,104,332
5,127,1,236,60,290,3,11,332
5,286,30,20,72,404,28,11,332
5,0,6,17,186,387,28,11,332
5,0,316,9,3,13,23,104,332
5,161,1,220,83,8,3,11,332
5,161,1,317,8,133,3,11,332
5,19,20,74,94,0,3,11,332
5,188,1,9,3,0,23,104,332
5,157,1,8,10,356,28,11,332
5,157,1,8,148,0,3,11,332
5,1,22,7,0,4,257,11,332
5,270,9,1,69,232,23,104,332
5,0,1,69,19,25,3,11,332
5,15,1,317,8,133,3,11,332
5,1,9,316,403,232,23,104,332
5,270,9,3,98,28,440,11,332
5,157,1,35,33,46,28,11,332
5,1,22,428,51,294,19,11,332
5,188,1,9,292,46,28,11,332
5,0,6,17,406,250,3,11,332
5,161,1,7,37,6,3,11,332
5,0,260,271,80,31,16,104,332
5,0,6,17,319,45,19,11,332
5,0,260,100,426,132,45,11,332
5,0,260,100,8,1,475,11,332
5,51,48,247,32,9,3,11,332
5,1,7,459,424,390,19,11,332
5,1,7,459,424,23,40,11,332
5,0,260,100,1,441,131,104,332
5,161,1,7,20,21,118,11,332
5,161,1,7,20,19,45,11,332
5,0,6,37,102,129,499,11,332
5,0,260,315,12,39,28,11,332
5,161,1,7,48,337,23,104,332
5,161,1,7,265,23,40,11,332
5,157,1,111,90,28,440,11,332
5,268,179,17,0,23,40,11,332
5,188,1,9,32,145,28,11,332
5,0,6,37,360,45,19,11,332
5,0,260,492,12,39,28,11,332
5,161,1,7,33,46,28,11,332
5,1,7,20,30,54,19,11,332
5,157,1,15,61,105,300,104,332
5,157,1,15,390,424,23,104,332
5,157,1,15,390,19,45,11,332
5,127,1,469,241,12,139,11,332
5,13,23,40,153,33,60,449,332
5,19,390,15,16,47,3,11,332
5,51,136,28,15,1,3,11,332
5,1,7,114,173,6,3,11,332
5,1,382,32,367,59,28,11,332
5,12,90,28,11,40,23,104,332
5,0,17,27,323,287,3,11,332
5,1,382,32,178,23,40,11,332
5,1,7,114,69,19,45,11,332
5,51,136,28,41,23,40,11,332
5,270,9,3,59,367,32,11,332
5,270,9,3,287,1,475,11,332
5,19,20,115,12,39,28,11,332
5,363,74,20,7,1,475,11,332
5,0,1,431,190,33,23,104,332
5,12,189,45,85,354,16,104,332
5,188,1,287,3,0,23,104,332
5,161,1,0,24,212,45,11,332
5,51,136,28,46,33,60,449,332
5,188,1,44,23,33,60,449,332
5,19,11,3,13,23,150,104,332
5,1,7,235,328,37,259,11,332
5,161,227,1,236,357,23,104,332
5,1,7,20,284,19,45,11,332
5,51,364,17,34,0,23,104,332
5,1,7,200,207,41,23,104,332
5,19,20,7,48,337,23,104,332
5,1,7,200,37,6,3,11,332
5,270,9,3,6,0,23,104,332
5,270,9,3,25,19,45,11,332
5,363,74,31,13,67,28,11,332
5,1,7,114,69,232,23,104,332
5,161,227,1,0,23,40,11,332
5,270,9,3,25,396,45,11,332
5,491,310,454,219,21,118,11,332
5,51,136,28,59,367,32,11,332
5,19,20,202,173,6,3,11,332
5,15,1,0,175,23,40,11,332
5,491,310,157,253,372,3,11,332
5,161,227,1,44,23,40,11,332
5,161,227,1,0,4,3,11,332
5,268,179,17,76,19,45,11,332
5,51,136,28,39,12,139,11,332
5,491,310,365,69,19,45,11,332
5,51,136,28,144,23,40,11,332
5,19,24,298,44,23,40,11,332
5,15,1,0,24,212,45,11,332
5,19,20,74,31,13,23,104,332
5,127,1,382,32,9,3,11,332
5,1,7,20,470,45,19,11,332
5,1,69,232,23,33,60,449,332
5,188,1,392,3,0,23,104,332
5,491,310,365,69,1,475,11,332
5,161,227,1,8,133,3,11,332
5,491,310,157,1,236,60,449,332
5,161,227,1,15,390,19,11,332
5,19,20,78,1,431,490,104,332
5,0,4,113,15,28,440,11,332
5,491,310,20,21,1,475,11,332
5,161,227,1,15,28,440,11,332
5,1,7,20,72,404,28,11,332
5,19,20,464,79,37,259,11,332
5,491,310,20,19,69,255,11,332
5,270,9,3,59,28,440,11,332
5,161,227,1,21,20,19,11,332
5,15,1,0,24,19,45,11,332
5,13,23,33,46,105,300,104,332
5,188,1,287,323,27,23,104,332
5,15,1,0,6,37,259,11,332
5,15,1,69,117,193,45,11,332
5,1,3,0,175,23,40,11,332
5,0,3,4,113,15,16,104,332
5,161,227,1,69,19,45,11,332
5,19,20,7,265,23,40,11,332
5,1,15,28,59,367,32,11,332
5,19,20,78,312,47,3,11,332
5,491,310,20,30,54,19,11,332
5,157,310,20,19,69,255,11,332
5,161,227,1,69,232,23,104,332
5,1,3,0,2,379,45,11,332
5,1,3,0,24,212,45,11,332
5,19,24,298,44,1,475,11,332
5,188,1,0,6,37,259,11,332
5,0,4,113,15,1,475,11,332
5,19,20,470,45,168,311,11,332
5,157,310,20,21,1,475,11,332
5,1,3,0,24,19,45,11,332
5,1,22,7,33,23,40,11,332
5,161,227,1,57,31,16,104,332
5,161,227,1,164,45,19,11,332
5,0,380,383,445,443,259,11,332
5,157,1,15,28,498,3,11,332
5,491,310,20,284,19,45,11,332
5,157,1,111,203,230,60,449,332
5,188,1,0,175,23,40,11,332
5,1,22,7,0,23,40,11,332
5,15,1,0,7,33,60,449,332
5,60,236,1,8,133,3,11,332
5,15,1,44,298,24,19,11,332
5,48,7,1,236,357,23,104,332
5,11,40,153,33,23,150,104,332
5,127,1,157,253,372,3,11,332
5,270,9,1,57,31,16,104,332
5,60,236,1,15,28,440,11,332
5,157,310,20,30,54,19,11,332
5,127,1,35,110,46,49,11,332
5,127,1,35,166,45,19,11,332
5,60,236,1,15,390,19,11,332
5,491,310,20,7,1,475,11,332
5,127,1,35,33,23,40,11,332
5,0,4,301,308,19,45,11,332
5,491,310,20,470,45,19,11,332
5,15,1,9,292,46,28,11,332
5,0,4,301,100,1,3,11,332
5,1,3,47,154,12,139,11,332
5,127,1,161,264,136,28,11,332
5,1,3,47,16,15,28,11,332
5,127,1,161,355,45,19,11,332
5,127,1,35,33,46,28,11,332
5,157,1,111,90,12,139,11,332
5,157,310,20,284,19,45,11,332
5,48,7,1,8,133,3,11,332
5,1,7,33,190,431,490,104,332
5,48,7,1,15,390,19,11,332
5,157,1,191,8,133,3,11,332
5,1,44,56,0,4,257,11,332
5,1,15,16,183,28,440,11,332
5,1,44,56,0,23,40,11,332
5,1,44,366,51,136,28,11,332
5,371,14,2,0,23,40,11,332
5,19,24,261,84,21,118,11,332
5,18,6,3,11,40,23,104,332
5,161,1,15,28,498,3,11,332
5,127,1,15,390,424,23,104,332
5,371,14,2,10,8,3,11,332
5,13,224,114,7,1,475,11,332
5,371,14,2,0,175,23,104,332
5,127,1,15,390,19,45,11,332
5,18,6,17,76,19,45,11,332
5,127,1,111,90,12,139,11,332
5,127,1,472,402,376,32,11,332
5,157,1,382,32,9,3,11,332
5,13,224,114,69,19,45,11,332
5,0,2,14,96,109,45,11,332
5,442,353,62,2,12,139,11,332
5,86,231,28,15,1,3,11,332
5,127,1,15,28,498,3,11,332
5,442,353,240,37,6,3,11,332
5,86,231,28,41,23,40,11,332
5,188,1,0,23,33,60,449,332
5,0,1,287,323,27,23,104,332
5,371,14,2,12,39,28,11,332
5,0,6,3,1,382,32,11,332
5,13,278,103,17,27,23,104,332
5,157,310,20,7,1,475,11,332
5,268,179,45,11,40,23,104,332
5,18,6,42,151,45,19,11,332
5,86,231,28,46,33,60,449,332
5,127,1,487,37,6,3,11,332
5,19,24,245,12,39,28,11,332
5,0,1,287,3,13,23,104,332
5,1,7,0,175,23,40,11,332
5,1,0,23,144,28,440,11,332
5,1,0,23,33,153,40,11,332
5,19,24,212,45,168,311,11,332
5,18,6,17,101,28,440,11,332
5,86,231,28,144,23,40,11,332
5,1,7,33,153,40,23,104,332
5,1,35,33,190,431,490,104,332
5,157,1,21,438,0,3,11,332
5,0,316,9,32,145,28,11,332
5,442,353,240,105,46,28,11,332
5,157,1,21,52,481,28,11,332
5,157,1,21,438,0,23,104,332
5,0,316,9,32,178,23,104,332
5,442,353,240,105,129,499,11,332
5,442,353,240,105,46,49,11,332
5,157,1,21,84,419,23,104,332
5,157,1,21,52,46,28,11,332
5,19,24,58,12,39,28,11,332
5,157,1,21,89,10,16,104,332
5,157,1,21,84,329,259,11,332
5,157,1,21,52,85,45,11,332
5,157,1,21,52,46,49,11,332
5,19,24,58,12,90,28,11,332
5,157,1,21,140,33,23,104,332
5,157,1,21,84,358,28,11,332
5,19,24,58,12,189,45,11,332
5,157,1,21,26,8,3,11,332
5,157,1,21,140,33,60,449,332
5,1,7,33,46,105,300,104,332
5,157,1,21,219,109,45,11,332
5,157,1,21,140,33,131,104,332
5,0,6,3,98,28,440,11,332
5,157,1,21,219,109,361,11,332
5,157,1,21,20,284,19,11,332
5,1,0,23,41,28,440,11,332
5,19,11,3,0,23,150,104,332
5,157,1,21,20,30,16,104,332
5,13,23,0,3,47,16,104,332
5,0,2,233,71,47,16,104,332
5,157,1,21,20,470,45,11,332
5,13,23,0,3,290,60,449,332
5,0,2,322,398,206,23,104,332
5,0,2,233,234,20,19,11,332
5,0,2,233,71,47,3,11,332
5,13,23,0,3,498,28,11,332
5,0,2,29,280,179,45,11,332
5,0,2,322,477,67,28,11,332
5,0,2,233,423,132,45,11,332
5,13,23,0,3,287,324,11,332
5,0,2,62,7,37,259,11,332
5,0,2,29,26,8,3,11,332
5,0,2,322,194,30,16,104,332
5,13,23,0,3,1,475,11,332
5,0,2,62,7,1,475,11,332
5,0,2,29,26,21,118,11,332
5,0,2,322,325,44,23,104,332
5,13,23,0,3,4,257,11,332
5,0,2,62,7,33,23,104,332
5,0,2,62,7,1,3,11,332
5,13,23,0,3,59,28,11,332
5,0,2,62,7,20,19,11,332
5,0,2,62,7,33,60,449,332
5,13,23,0,3,98,28,11,332
5,0,2,62,7,265,23,104,332
5,0,2,62,7,33,131,104,332
5,13,23,0,3,9,32,11,332
5,157,1,21,20,19,45,11,332
5,1,7,0,24,212,45,11,332
5,13,23,0,3,25,19,11,332
5,1,7,0,24,19,45,11,332
5,1,7,0,24,251,45,11,332
5,1,0,23,232,69,19,11,332
5,1,0,23,13,31,16,104,332
5,1,7,0,24,285,32,11,332
5,1,0,23,36,30,16,104,332
5,1,0,23,232,69,255,11,332
5,1,0,23,13,67,28,11,332
5,1,0,23,357,236,60,449,332
5,0,1,164,45,168,311,11,332
5,1,0,23,13,168,45,11,332
5,1,0,23,206,246,16,104,332
5,0,1,164,45,109,361,11,332
5,1,0,23,13,168,311,11,332
5,1,0,23,424,390,19,11,332
5,86,231,28,215,351,150,104,332
5,86,231,28,59,367,32,11,332
5,127,1,8,3,0,23,104,332
5,86,231,28,39,12,139,11,332
5,371,14,3,11,40,23,104,332
5,127,1,8,3,498,28,11,332
5,86,231,28,248,348,139,11,332
5,86,231,28,39,12,241,11,332
5,127,1,8,3,4,257,11,332
5,86,231,28,356,10,16,104,332
5,86,231,28,248,346,3,11,332
5,127,1,8,3,9,32,11,332
5,86,231,28,387,186,131,104,332
5,18,6,17,179,45,19,11,332
5,127,1,8,3,13,23,104,332
5,86,231,28,90,12,139,11,332
5,0,24,298,44,1,475,11,332
5,127,1,8,3,98,28,11,332
5,86,231,28,244,85,45,11,332
5,86,231,28,90,12,241,11,332
5,0,24,298,44,1,3,11,332
5,127,1,8,3,25,19,11,332
5,86,231,28,67,13,3,11,332
5,0,24,298,44,23,40,11,332
5,127,1,8,3,287,324,11,332
5,86,231,28,67,13,23,104,332
5,0,24,298,44,23,150,104,332
5,127,1,8,3,290,60,449,332
5,0,24,73,84,419,23,104,332
5,19,24,73,84,419,23,104,332
5,127,1,8,3,47,16,104,332
5,0,24,73,134,1,3,11,332
5,0,24,73,84,21,118,11,332
5,19,24,73,134,1,3,11,332
5,19,24,73,84,21,118,11,332
5,127,1,8,3,59,28,11,332
5,0,24,73,134,1,475,11,332
5,0,24,73,84,329,259,11,332
5,19,24,73,134,1,475,11,332
5,19,24,73,84,329,259,11,332
5,0,24,73,84,358,28,11,332
5,1,8,10,2,379,45,11,332
5,19,24,73,84,358,28,11,332
5,18,6,37,102,129,499,11,332
5,1,8,10,89,21,118,11,332
5,1,8,10,2,0,23,104,332
5,18,6,37,159,4,257,11,332
5,1,8,10,334,12,139,11,332
5,1,8,10,2,12,139,11,332
5,1,8,10,2,0,3,11,332
5,18,6,37,7,265,23,104,332
5,18,6,37,159,4,3,11,332
5,1,8,10,334,12,241,11,332
5,1,8,10,2,14,3,11,332
5,1,8,10,2,12,241,11,332
5,18,6,37,240,105,300,104,332
5,18,6,37,7,0,23,104,332
5,0,24,272,7,33,60,449,332
5,18,6,37,299,144,23,104,332
5,18,6,37,7,1,475,11,332
5,18,6,37,7,0,3,11,332
5,0,24,272,341,41,23,104,332
5,0,24,272,7,1,475,11,332
5,0,24,272,7,33,23,104,332
5,18,6,37,70,171,40,11,332
5,18,6,37,299,144,28,11,332
5,18,6,37,7,20,19,11,332
5,18,6,37,7,1,3,11,332
5,0,24,272,341,41,28,11,332
5,0,24,272,7,37,259,11,332
5,0,24,272,7,1,3,11,332
5,0,24,272,7,33,131,104,332
5,18,6,37,497,20,19,11,332
5,18,6,37,7,33,60,449,332
5,0,24,272,7,20,19,11,332
5,18,6,37,487,1,3,11,332
5,18,6,37,7,33,23,104,332
5,0,24,272,7,265,23,104,332
5,18,6,37,487,1,475,11,332
5,18,6,37,7,33,131,104,332
5,51,269,20,284,19,45,11,332
5,15,1,7,33,46,28,11,332
5,1,8,10,356,28,440,11,332
5,0,6,3,287,1,475,11,332
5,15,1,7,33,153,40,11,332
5,15,1,7,33,46,49,11,332
5,0,24,73,12,39,28,11,332
5,0,3,9,32,145,28,11,332
5,51,130,46,28,498,3,11,332
5,0,24,73,12,90,28,11,332
5,0,3,9,32,178,23,104,332
5,51,130,46,28,15,16,104,332
5,0,24,73,12,189,45,11,332
