19,24
19,5,0,24
19,45,212,24
19,45,251,24
19,5,1,0,24
19,25,254,58,24
19,5,12,58,24
19,25,3,0,24
19,5,309,272,24
19,5,12,73,24
19,20,7,0,24
19,5,12,245,24
19,11,3,0,24
19,20,7,272,24
19,69,1,0,24
19,11,32,285,24
19,76,17,0,24
19,11,5,0,24
19,313,17,0,24
19,11,45,212,24
19,11,45,251,24
19,25,3,0,5,12,58,24
19,25,3,0,2,12,73,24
19,25,3,0,1,134,73,24
19,11,45,164,1,44,298,24
19,11,45,164,1,7,272,24
19,25,3,0,50,44,298,24
19,25,3,0,5,309,272,24
19,25,3,0,5,12,73,24
19,25,3,0,2,12,245,24
19,11,45,164,1,134,73,24
19,25,3,0,56,44,298,24
19,25,3,0,5,12,245,24
19,25,3,0,23,44,298,24
19,25,3,1,5,12,58,24
19,313,17,167,293,1,0,24
19,25,3,1,5,309,272,24
19,25,3,1,5,12,73,24
19,313,17,406,486,309,272,24
19,313,17,167,92,45,212,24
19,25,3,1,5,12,245,24
19,313,17,364,51,160,0,24
19,313,17,406,250,3,0,24
19,313,17,167,92,45,251,24
19,313,17,103,62,7,272,24
19,313,17,364,51,5,0,24
19,313,17,101,126,5,0,24
19,313,17,103,62,2,0,24
19,313,17,103,62,7,0,24
19,5,0,2,379,45,251,24
19,11,3,287,1,7,0,24
19,313,17,27,23,175,0,24
19,11,3,287,1,134,73,24
19,11,3,287,1,7,272,24
19,5,12,241,11,45,251,24
19,5,0,7,107,12,245,24
19,390,15,1,5,309,272,24
19,390,15,1,5,12,73,24
19,5,15,61,48,7,0,24
19,390,15,1,5,12,245,24
19,5,15,61,48,7,272,24
19,45,164,1,44,50,0,24
19,69,365,310,157,1,0,24
19,45,164,1,44,56,0,24
19,69,365,310,20,7,272,24
19,69,365,310,157,5,0,24
19,69,365,310,20,7,0,24
19,45,85,52,21,1,0,24
19,45,85,52,21,84,261,24
19,45,85,52,21,438,0,24
19,390,15,5,11,32,285,24
19,11,5,51,48,7,272,24
19,390,15,5,13,3,0,24
19,390,15,5,11,3,0,24
19,11,5,51,366,44,298,24
19,11,5,51,48,7,0,24
19,390,15,5,18,6,0,24
19,390,15,5,13,23,0,24
19,390,15,5,11,45,212,24
19,390,15,5,48,7,0,24
19,390,15,5,11,45,251,24
19,390,15,5,51,160,0,24
19,390,15,5,48,7,272,24
19,390,15,5,127,1,0,24
19,25,3,1,44,56,0,24
19,390,15,5,157,1,0,24
19,5,51,48,247,32,285,24
19,390,15,5,161,1,0,24
19,5,51,48,337,23,0,24
19,390,15,5,188,1,0,24
19,5,15,16,104,23,0,24
19,5,83,220,425,12,73,24
19,11,3,8,317,1,0,24
19,5,83,220,425,12,245,24
19,11,3,8,10,2,0,24
19,5,15,28,59,3,0,24
19,11,3,8,83,5,0,24
19,5,15,28,90,12,58,24
19,11,3,8,93,1,0,24
19,5,15,28,98,3,0,24
19,5,15,28,90,12,73,24
19,11,3,8,352,239,0,24
19,5,15,28,498,3,0,24
19,5,15,28,90,12,245,24
19,5,15,28,358,84,73,24
19,45,11,475,1,5,0,24
19,5,15,28,144,23,0,24
19,5,15,28,358,84,261,24
19,45,11,475,1,7,0,24
19,5,15,28,101,17,0,24
19,45,11,475,1,44,298,24
19,45,11,475,1,7,272,24
19,5,15,28,145,32,285,24
19,45,11,475,1,134,73,24
19,5,433,46,63,17,0,24
19,5,15,28,41,23,0,24
19,5,291,136,51,160,0,24
19,5,433,46,33,7,0,24
19,5,442,353,62,2,0,24
19,5,433,46,80,99,0,24
19,5,433,46,33,23,0,24
19,5,433,46,33,7,272,24
19,5,442,353,62,7,0,24
19,5,433,46,263,94,0,24
19,5,442,353,62,7,272,24
19,5,362,299,37,6,0,24
19,5,362,496,334,12,73,24
19,5,362,299,144,23,0,24
19,5,362,299,37,7,0,24
19,5,362,496,334,12,245,24
19,5,362,299,37,7,272,24
19,45,11,259,329,84,73,24
19,5,188,1,0,7,272,24
19,45,11,259,329,84,261,24
19,20,21,438,0,7,272,24
19,54,30,286,5,12,58,24
19,45,11,259,37,6,0,24
19,54,30,286,5,309,272,24
19,54,30,286,5,12,73,24
19,45,11,259,37,7,0,24
19,54,30,286,5,12,245,24
19,5,0,1,9,32,285,24
19,5,15,28,39,12,245,24
19,5,0,1,471,399,285,24
19,11,32,9,1,7,0,24
19,5,0,1,21,84,73,24
19,11,32,9,1,44,298,24
19,11,32,9,1,7,272,24
19,5,0,1,22,7,272,24
19,5,0,1,21,84,261,24
19,11,32,9,1,134,73,24
19,5,0,1,164,45,212,24
19,11,28,98,3,6,0,24
19,5,0,1,164,45,251,24
19,45,53,38,401,23,0,24
19,76,162,44,1,7,0,24
19,5,66,65,57,1,0,24
19,76,162,44,1,134,73,24
19,76,162,44,1,7,272,24
19,20,78,1,100,260,0,24
19,20,78,1,21,438,0,24
19,20,78,1,8,3,0,24
19,20,78,1,21,84,261,24
19,20,78,1,9,3,0,24
19,20,78,1,8,148,0,24
19,20,78,1,22,7,272,24
19,20,78,1,9,32,285,24
19,20,78,1,164,45,212,24
19,20,78,1,22,7,0,24
19,20,78,1,9,316,0,24
19,20,78,1,382,32,285,24
19,20,78,1,164,45,251,24
19,20,78,1,392,3,0,24
19,5,127,1,3,4,0,24
19,20,78,1,152,34,0,24
19,5,127,1,3,6,0,24
19,20,78,1,127,5,0,24
19,5,1,8,3,4,0,24
19,20,78,1,157,5,0,24
19,5,1,8,3,6,0,24
19,20,78,1,161,5,0,24
19,5,286,30,229,6,0,24
19,20,78,1,188,5,0,24
19,5,286,30,36,23,0,24
19,20,78,1,15,5,0,24
19,5,286,30,124,143,0,24
19,20,78,1,287,3,0,24
19,5,286,30,146,45,251,24
19,11,32,382,1,7,0,24
19,20,470,45,189,12,58,24
19,11,32,382,1,44,298,24
19,11,32,382,1,7,272,24
19,20,470,45,319,17,0,24
19,20,470,45,189,12,73,24
19,11,32,382,1,134,73,24
19,20,470,45,379,2,0,24
19,20,470,45,189,12,245,24
19,20,74,31,13,3,0,24
19,20,21,1,5,12,58,24
19,20,74,31,57,1,0,24
19,20,74,31,13,5,0,24
19,20,21,1,5,309,272,24
19,20,21,1,5,12,73,24
19,20,74,31,75,3,0,24
19,20,74,31,13,23,0,24
19,20,21,1,5,12,245,24
19,20,74,31,80,99,0,24
19,11,3,392,1,7,0,24
19,20,21,52,85,45,212,24
19,11,3,392,1,134,73,24
19,11,3,392,1,7,272,24
19,20,21,140,33,23,0,24
19,20,21,52,85,399,285,24
19,20,21,52,85,45,251,24
19,20,21,122,48,5,0,24
19,20,21,140,33,7,0,24
19,20,21,89,10,2,0,24
19,20,21,122,48,7,0,24
19,20,21,140,33,7,272,24
19,20,21,219,109,45,212,24
19,20,21,122,48,7,272,24
19,20,21,219,109,45,251,24
19,45,53,38,9,316,0,24
19,76,17,406,486,309,272,24
19,20,21,26,29,2,0,24
19,76,17,103,62,7,272,24
19,76,17,406,250,3,0,24
19,20,21,26,225,6,0,24
19,76,17,364,51,160,0,24
19,76,17,103,62,2,0,24
19,76,17,103,62,7,0,24
19,76,17,101,126,5,0,24
19,76,17,364,51,5,0,24
19,76,17,167,293,1,0,24
19,20,21,26,8,1,0,24
19,76,17,167,92,45,212,24
19,20,21,26,8,3,0,24
19,76,17,167,92,45,251,24
19,69,255,11,5,12,245,24
19,69,255,11,3,6,0,24
19,5,1,134,73,12,245,24
19,76,17,179,268,5,0,24
19,5,1,134,73,84,261,24
19,5,1,134,73,12,58,24
19,20,74,363,5,1,0,24
19,20,21,118,11,5,0,24
19,20,74,363,5,12,58,24
19,20,21,118,11,45,212,24
19,20,74,363,5,309,272,24
19,20,74,363,5,12,73,24
19,20,21,118,11,45,251,24
19,20,74,363,5,12,245,24
19,11,32,9,3,6,0,24
19,390,15,28,101,17,0,24
19,11,5,127,1,7,0,24
19,390,15,28,145,32,285,24
19,11,5,127,1,44,298,24
19,11,5,127,1,7,272,24
19,11,5,127,1,134,73,24
19,5,11,311,168,45,212,24
19,45,11,32,9,1,0,24
19,5,11,361,109,45,212,24
19,5,11,311,168,45,251,24
19,45,11,32,382,1,0,24
19,45,11,32,9,3,0,24
19,5,11,324,287,1,0,24
19,5,11,361,109,45,251,24
19,45,11,32,178,23,0,24
19,45,11,32,9,316,0,24
19,5,11,332,104,23,0,24
19,5,11,324,287,3,0,24
19,45,11,32,197,412,0,24
19,25,338,120,35,1,0,24
19,11,3,9,1,7,0,24
19,25,338,120,10,2,0,24
19,11,3,9,1,134,73,24
19,11,3,9,1,7,272,24
19,20,95,296,1,44,298,24
19,25,3,392,1,44,298,24
19,20,95,296,1,134,73,24
19,25,3,392,1,5,0,24
19,5,15,28,11,45,251,24
19,25,3,392,1,7,0,24
19,20,95,296,1,7,272,24
19,25,3,392,1,134,73,24
19,25,3,392,1,7,272,24
19,11,255,69,114,7,272,24
19,11,3,1,5,12,58,24
19,11,255,69,232,23,0,24
19,11,255,69,114,7,0,24
19,11,3,1,5,309,272,24
19,11,3,1,5,12,73,24
19,5,83,220,1,7,0,24
19,11,3,1,5,12,245,24
19,5,83,220,1,44,298,24
19,5,83,220,1,7,272,24
19,5,83,220,1,134,73,24
19,5,11,118,21,84,73,24
19,69,359,139,11,3,0,24
19,5,11,118,21,84,261,24
19,69,359,139,11,5,0,24
19,5,11,28,98,3,0,24
19,69,359,139,11,45,212,24
19,5,11,28,41,341,272,24
19,69,359,139,11,45,251,24
19,5,11,28,15,1,0,24
19,5,11,28,41,23,0,24
19,5,11,28,144,23,0,24
19,5,11,28,90,12,58,24
19,5,11,28,101,17,0,24
19,5,11,28,90,12,73,24
19,5,11,28,59,3,0,24
19,11,3,13,5,12,245,24
19,5,11,28,358,84,73,24
19,11,255,69,1,3,0,24
19,5,11,28,145,32,285,24
19,5,11,28,358,84,261,24
19,11,255,69,1,5,0,24
19,45,11,3,1,7,0,24
19,11,255,69,1,7,0,24
19,45,11,3,1,134,73,24
19,45,11,3,1,7,272,24
19,11,255,69,1,44,298,24
19,11,255,69,1,7,272,24
19,11,255,69,1,134,73,24
19,5,1,8,133,3,0,24
19,5,1,78,20,7,0,24
19,390,15,5,0,7,272,24
19,5,1,220,425,12,58,24
19,5,1,78,92,45,212,24
19,5,1,78,20,7,272,24
19,5,1,469,241,12,58,24
19,5,1,220,425,12,73,24
19,5,1,78,92,45,251,24
19,5,1,97,420,175,0,24
19,5,1,469,241,12,73,24
19,5,1,220,425,12,245,24
19,5,1,69,232,23,0,24
19,5,1,97,80,99,0,24
19,5,1,469,241,12,245,24
19,5,1,15,113,4,0,24
19,5,1,69,114,7,272,24
19,5,1,111,90,12,58,24
19,5,1,69,114,7,0,24
19,5,1,293,167,17,0,24
19,5,1,111,90,12,73,24
19,5,1,116,71,50,0,24
19,5,1,111,90,12,245,24
19,5,1,191,8,148,0,24
19,11,118,21,1,3,0,24
19,5,1,475,11,32,285,24
19,5,1,191,8,3,0,24
19,11,118,21,1,5,0,24
19,5,1,487,37,6,0,24
19,5,1,475,11,3,0,24
19,11,118,21,1,7,0,24
19,5,1,35,33,7,272,24
19,5,1,487,37,7,0,24
19,5,1,475,11,45,212,24
19,11,118,21,1,44,298,24
19,11,118,21,1,7,272,24
19,5,1,93,8,3,0,24
19,5,1,35,166,45,212,24
19,5,1,35,33,23,0,24
19,5,1,35,33,7,0,24
19,5,1,487,37,7,272,24
19,5,1,475,11,45,251,24
19,11,118,21,1,134,73,24
19,5,1,169,109,45,212,24
19,5,1,93,8,148,0,24
19,5,1,35,166,45,251,24
19,5,1,472,402,45,212,24
19,5,1,169,109,45,251,24
19,5,1,161,355,45,212,24
19,5,1,472,402,45,251,24
19,5,1,317,8,3,0,24
19,5,1,161,355,45,251,24
19,5,1,157,416,3,0,24
19,5,1,317,8,148,0,24
19,5,157,1,44,50,0,24
19,11,5,0,23,44,298,24
19,5,157,1,44,56,0,24
19,69,114,7,22,1,0,24
19,45,109,219,21,1,0,24
19,69,114,7,235,50,0,24
19,45,109,219,21,438,0,24
19,69,114,7,33,23,0,24
19,45,109,219,21,84,73,24
19,69,114,7,37,6,0,24
19,45,109,219,21,84,261,24
19,69,114,7,48,5,0,24
19,69,114,7,107,12,73,24
19,69,114,7,265,23,0,24
19,69,114,7,107,12,245,24
19,69,114,7,62,2,0,24
19,45,164,1,5,12,245,24
19,45,109,96,48,5,0,24
19,5,11,257,4,3,0,24
19,45,109,96,48,7,0,24
19,45,109,96,14,3,0,24
19,45,109,96,48,7,272,24
19,45,11,118,21,438,0,24
19,45,11,28,498,3,0,24
19,45,11,255,69,1,0,24
19,45,11,118,21,1,0,24
19,45,11,28,39,12,58,24
19,45,11,332,104,23,0,24
19,45,11,118,21,84,73,24
19,45,11,28,90,12,245,24
19,45,11,28,39,12,73,24
19,45,11,324,287,1,0,24
19,45,11,118,21,84,261,24
19,45,11,28,15,1,0,24
19,45,11,28,90,12,58,24
19,45,11,28,39,12,245,24
19,45,11,324,287,3,0,24
19,45,11,28,41,23,0,24
19,45,11,28,15,5,0,24
19,45,11,28,90,12,73,24
19,45,11,28,144,23,0,24
19,45,11,28,41,341,272,24
19,45,11,28,101,17,0,24
19,45,11,28,358,84,261,24
19,45,11,28,59,3,0,24
19,11,5,157,1,7,0,24
19,45,11,28,98,3,0,24
19,11,5,157,1,44,298,24
19,11,5,157,1,7,272,24
19,45,11,28,145,32,285,24
19,11,5,157,1,134,73,24
19,294,51,262,27,17,0,24
19,25,221,186,17,6,0,24
19,294,51,172,132,45,212,24
19,294,51,262,27,23,0,24
19,5,11,40,23,44,298,24
19,25,221,186,17,34,0,24
19,294,51,177,13,3,0,24
19,294,51,172,376,32,285,24
19,294,51,172,132,45,251,24
19,5,11,40,23,175,0,24
19,294,51,177,13,5,0,24
19,45,109,361,11,5,0,24
19,5,60,65,57,1,0,24
19,294,51,177,13,23,0,24
19,11,45,179,268,5,0,24
19,11,3,290,60,5,0,24
19,11,3,250,347,7,0,24
19,11,3,250,211,6,0,24
19,11,3,59,367,32,285,24
19,11,3,250,406,17,0,24
19,11,3,250,347,7,272,24
19,11,3,47,154,12,58,24
19,5,48,51,366,44,298,24
19,25,3,1,8,148,0,24
19,11,3,281,38,34,0,24
19,11,3,47,71,50,0,24
19,11,3,47,154,12,73,24
19,25,3,1,22,7,272,24
19,11,3,133,8,1,0,24
19,11,3,47,147,4,0,24
19,11,3,47,154,12,245,24
19,25,3,1,164,45,212,24
19,25,3,1,22,7,0,24
19,11,3,416,157,1,0,24
19,11,3,133,8,148,0,24
19,25,3,1,382,32,285,24
19,25,3,1,164,45,251,24
19,11,3,416,157,5,0,24
19,25,3,1,471,399,285,24
19,25,3,1,152,34,0,24
19,25,3,1,127,5,0,24
19,25,3,1,157,5,0,24
19,25,3,1,161,5,0,24
19,25,3,1,188,5,0,24
19,25,3,1,15,5,0,24
19,45,193,117,69,1,3,0,24
19,284,20,30,16,10,2,0,24
19,284,20,30,124,100,1,0,24
19,11,28,46,170,33,7,0,24
19,20,7,33,23,44,1,0,24
19,45,193,117,69,114,7,272,24
19,11,3,6,17,179,45,212,24
19,11,28,67,13,23,44,298,24
19,5,0,3,11,40,279,73,24
19,45,132,426,100,1,3,0,24
19,45,132,30,36,23,44,298,24
19,69,1,15,5,11,32,285,24
19,45,132,30,20,7,1,0,24
19,294,51,5,0,1,7,272,24
19,69,1,15,5,12,2,0,24
19,45,179,280,29,2,12,245,24
19,5,0,3,8,1,7,272,24
19,20,7,235,50,44,1,0,24
19,45,343,335,334,12,2,0,24
19,5,1,44,162,76,17,0,24
19,5,15,113,295,184,50,0,24
19,54,30,194,138,22,1,0,24
19,20,7,265,23,44,1,0,24
19,11,28,46,63,17,6,0,24
19,54,30,194,322,325,44,298,24
19,11,28,67,13,3,1,0,24
19,54,30,194,322,2,12,245,24
19,11,28,67,13,5,1,0,24
19,5,0,3,9,1,7,272,24
19,54,30,16,47,71,50,0,24
19,20,7,0,5,1,44,298,24
19,45,402,472,1,9,32,285,24
19,11,28,356,10,8,148,0,24
19,69,114,7,0,1,44,298,24
19,54,30,16,47,3,1,0,24
19,20,7,0,3,1,134,73,24
19,20,7,0,23,41,341,272,24
19,25,3,8,1,44,23,0,24
19,11,28,144,23,44,1,0,24
19,5,83,8,133,3,1,0,24
19,294,51,5,15,113,4,0,24
19,5,83,8,100,124,143,0,24
19,54,30,20,115,12,2,0,24
19,45,146,30,36,23,44,298,24
19,5,83,8,191,1,3,0,24
19,76,17,6,42,4,3,0,24
19,284,20,21,1,471,399,285,24
19,45,402,472,1,44,23,0,24
19,45,179,268,5,12,2,0,24
19,5,188,1,44,274,143,0,24
19,5,0,260,100,1,7,272,24
19,294,51,5,161,1,3,0,24
19,5,12,73,134,1,3,0,24
19,5,0,380,383,445,443,272,24
19,5,0,175,23,41,341,272,24
19,5,48,7,22,327,3,0,24
19,5,48,7,22,1,3,0,24
19,54,30,20,78,92,45,212,24
19,69,1,7,265,23,44,298,24
19,69,1,7,37,259,443,272,24
19,69,1,7,37,6,3,0,24
19,11,28,387,186,17,6,0,24
19,5,48,7,235,50,44,298,24
19,5,48,7,107,12,2,0,24
19,69,1,7,20,21,438,0,24
19,5,0,412,197,336,254,58,24
19,69,1,7,48,5,12,58,24
19,69,1,7,48,493,495,212,24
19,5,48,7,33,35,1,0,24
19,294,51,5,188,1,3,0,24
19,11,32,247,48,51,160,0,24
19,11,28,248,110,35,1,0,24
19,54,30,20,78,1,3,0,24
19,5,48,7,33,23,44,298,24
19,11,28,231,86,226,1,0,24
19,5,48,7,37,6,3,0,24
19,5,48,7,37,259,443,272,24
19,11,32,247,48,7,1,0,24
19,5,48,7,62,103,17,0,24
19,5,48,7,62,2,12,245,24
19,11,5,15,1,471,399,285,24
19,5,12,73,279,40,23,0,24
19,5,48,7,20,21,84,73,24
19,5,48,7,265,23,44,298,24
19,284,20,310,365,69,1,0,24
19,11,5,15,1,44,23,0,24
19,11,28,215,351,150,23,0,24
19,54,30,142,388,25,254,58,24
19,11,259,443,445,383,23,0,24
19,76,17,64,23,44,1,0,24
19,45,179,17,64,23,44,298,24
19,76,17,64,23,13,3,0,24
19,5,127,1,7,107,12,58,24
19,45,179,17,406,486,309,272,24
19,5,12,315,260,100,1,0,24
19,45,179,17,27,23,44,298,24
19,45,146,30,20,115,12,58,24
19,20,78,1,5,12,2,0,24
19,5,126,101,17,0,7,272,24
19,45,132,282,9,3,1,0,24
19,5,157,307,33,23,44,298,24
19,45,132,426,100,8,148,0,24
19,11,3,0,50,235,7,272,24
19,11,28,46,263,394,6,0,24
19,45,132,411,205,6,3,0,24
19,5,157,174,48,493,495,212,24
19,69,114,7,1,5,12,58,24
19,5,157,307,33,35,1,0,24
19,11,3,327,22,1,44,298,24
19,69,114,7,1,471,399,285,24
19,5,15,113,4,0,7,272,24
19,11,3,0,7,1,44,298,24
19,45,132,30,410,47,3,0,24
19,45,132,30,124,100,1,0,24
19,5,157,344,26,8,148,0,24
19,5,157,432,293,167,17,0,24
19,5,11,139,359,69,1,0,24
19,5,157,432,293,1,3,0,24
19,5,157,174,48,7,1,0,24
19,5,157,307,33,7,1,0,24
19,11,3,0,17,179,45,212,24
19,5,48,493,9,1,3,0,24
19,45,132,423,233,2,12,245,24
19,11,3,0,5,1,7,272,24
19,11,3,0,23,41,341,272,24
19,45,132,30,286,5,1,0,24
19,11,5,60,33,35,1,0,24
19,45,146,30,286,5,1,0,24
19,5,0,6,173,458,12,58,24
19,45,146,30,20,7,1,0,24
19,69,114,7,1,3,4,0,24
19,45,132,423,233,2,12,58,24
19,284,20,72,185,12,2,0,24
19,284,20,202,173,6,3,0,24
19,11,28,231,86,5,1,0,24
19,54,30,410,47,71,50,0,24
19,45,132,282,9,1,3,0,24
19,11,5,1,21,20,7,0,24
19,5,83,8,317,1,3,0,24
19,45,146,30,430,38,34,0,24
19,11,5,1,22,327,3,0,24
19,45,166,208,12,73,84,261,24
19,11,5,1,9,3,4,0,24
19,11,28,481,52,21,84,261,24
19,5,83,8,26,21,84,73,24
19,45,146,30,124,100,1,0,24
19,11,5,1,9,38,34,0,24
19,284,20,72,31,13,3,0,24
19,45,132,172,215,258,175,0,24
19,284,20,202,173,458,12,245,24
19,284,20,202,206,23,44,298,24
19,20,269,51,5,11,32,285,24
19,11,5,1,287,3,4,0,24
19,11,5,1,8,100,260,0,24
19,54,30,410,47,3,1,0,24
19,45,132,172,51,5,1,0,24
19,11,5,1,392,3,4,0,24
19,45,132,172,51,366,44,298,24
19,5,157,310,20,7,1,0,24
19,284,20,464,79,205,380,0,24
19,11,5,1,152,34,17,0,24
19,11,5,1,236,357,23,0,24
19,284,20,202,173,458,12,58,24
19,11,5,1,100,8,3,0,24
19,294,51,5,161,227,1,0,24
19,45,132,30,229,6,3,0,24
19,5,12,2,0,1,7,272,24
19,69,1,3,13,5,12,58,24
19,69,1,3,9,38,34,0,24
19,45,396,25,221,186,17,0,24
19,294,51,5,18,6,3,0,24
19,284,20,310,157,1,3,0,24
19,54,30,16,104,150,23,0,24
19,69,1,100,260,0,7,272,24
19,45,132,282,9,38,34,0,24
19,69,1,3,14,371,5,0,24
19,69,1,3,14,2,12,245,24
19,5,18,453,28,11,45,212,24
19,69,1,3,13,23,44,298,24
19,69,1,3,13,168,45,212,24
19,69,1,3,8,100,260,0,24
19,69,1,487,37,6,3,0,24
19,45,192,72,20,115,12,58,24
19,11,5,13,23,33,7,0,24
19,69,1,3,59,367,32,285,24
19,45,360,467,137,22,1,0,24
19,69,1,3,25,396,45,212,24
19,45,192,72,31,13,3,0,24
19,69,1,3,11,40,279,73,24
19,5,1,7,62,2,12,245,24
19,45,11,5,1,471,399,285,24
19,5,11,3,13,168,45,212,24
19,5,157,253,13,23,44,298,24
19,5,157,253,13,168,45,212,24
19,69,1,5,48,493,495,212,24
19,20,7,1,0,2,12,58,24
19,11,28,41,23,0,7,272,24
19,5,11,3,13,23,44,298,24
19,5,11,3,9,1,44,298,24
19,5,48,7,1,3,4,0,24
19,69,1,5,161,355,45,212,24
19,20,204,44,23,0,7,272,24
19,284,20,310,491,5,1,0,24
19,69,1,5,51,364,17,0,24
19,5,1,21,84,419,23,0,24
19,45,192,72,20,7,1,0,24
19,5,11,3,14,2,12,245,24
19,76,17,27,23,44,1,0,24
19,5,48,7,1,471,399,285,24
19,76,17,27,23,13,3,0,24
19,5,48,7,1,44,23,0,24
19,284,20,95,222,256,7,0,24
19,294,51,5,11,40,279,73,24
19,11,3,6,17,0,7,272,24
19,5,60,290,3,0,7,272,24
19,11,28,41,23,13,3,0,24
19,45,109,169,1,44,23,0,24
19,25,3,14,96,48,7,272,24
19,5,1,8,100,124,143,0,24
19,25,3,14,371,5,1,0,24
19,5,11,3,14,2,12,58,24
19,5,11,3,9,38,34,0,24
19,284,20,95,222,6,3,0,24
19,284,20,95,209,40,279,73,24
19,5,11,3,8,1,44,298,24
19,45,164,1,8,3,4,0,24
19,5,48,96,14,2,12,245,24
19,45,164,1,21,20,7,0,24
19,284,20,310,157,416,3,0,24
19,5,11,3,6,205,380,0,24
19,45,164,1,22,327,3,0,24
19,69,1,287,324,11,32,285,24
19,5,11,3,6,17,34,0,24
19,45,164,1,8,100,260,0,24
19,45,11,139,12,5,1,0,24
19,284,20,310,157,5,1,0,24
19,45,192,72,185,12,2,0,24
19,45,164,1,152,34,17,0,24
19,5,1,7,62,103,17,0,24
19,5,11,3,287,1,44,298,24
19,5,60,290,3,6,17,0,24
19,45,164,1,287,3,4,0,24
19,5,11,3,8,100,1,0,24
19,11,28,453,18,5,1,0,24
19,5,60,290,3,8,148,0,24
19,45,164,1,9,3,4,0,24
19,45,164,1,9,38,34,0,24
19,5,11,475,1,0,7,272,24
19,308,301,4,3,11,45,212,24
19,308,301,4,3,6,17,0,24
19,5,309,486,406,250,3,0,24
19,25,3,6,37,259,443,272,24
19,20,204,44,1,5,12,58,24
19,5,11,330,260,0,7,272,24
19,69,114,7,1,44,23,0,24
19,5,11,3,392,1,44,298,24
19,5,309,486,406,17,6,0,24
19,45,164,1,392,3,4,0,24
19,25,3,14,2,379,45,212,24
19,5,48,122,21,1,3,0,24
19,5,11,241,12,189,45,212,24
19,54,30,20,7,107,12,58,24
19,45,164,1,100,8,3,0,24
19,5,1,9,3,0,7,272,24
19,54,30,20,7,1,3,0,24
19,5,13,3,4,0,7,272,24
19,5,268,179,17,6,3,0,24
19,5,11,3,327,22,7,272,24
19,45,164,1,127,5,12,58,24
19,25,3,14,2,12,5,0,24
19,5,127,1,44,274,143,0,24
19,5,11,3,25,396,45,212,24
19,45,164,1,157,416,3,0,24
19,11,241,12,2,0,7,272,24
19,45,164,1,157,5,12,58,24
19,45,402,472,474,293,1,0,24
19,45,151,42,4,0,7,272,24
19,5,18,6,0,1,7,272,24
19,45,11,3,14,2,12,245,24
19,45,11,3,14,371,5,0,24
19,25,3,6,0,1,7,272,24
19,5,268,179,17,64,23,0,24
19,45,164,1,161,5,12,58,24
19,5,157,1,3,0,7,272,24
19,45,11,3,8,1,44,298,24
19,11,5,81,42,4,3,0,24
19,25,3,6,18,5,1,0,24
19,390,424,466,371,5,1,0,24
19,11,311,168,13,3,1,0,24
19,45,164,1,188,5,12,58,24
19,69,1,100,8,3,4,0,24
19,45,11,3,287,1,44,298,24
19,390,424,466,371,14,2,0,24
19,45,11,3,8,100,1,0,24
19,25,3,6,173,458,12,58,24
19,11,5,268,179,17,6,0,24
19,69,1,8,100,124,143,0,24
19,308,301,100,426,132,45,212,24
19,45,164,1,15,113,4,0,24
19,45,164,1,97,420,175,0,24
19,45,164,1,15,5,12,58,24
19,45,11,3,392,1,44,298,24
19,45,11,3,13,23,44,298,24
19,45,11,3,327,22,7,272,24
19,11,28,215,258,175,23,0,24
19,5,270,9,38,34,17,0,24
19,45,11,3,9,38,34,0,24
19,45,11,139,12,107,7,272,24
19,54,30,16,354,85,399,285,24
19,5,270,9,38,281,3,0,24
19,5,48,493,9,38,34,0,24
19,11,5,60,290,3,1,0,24
19,5,1,287,324,11,32,285,24
19,5,48,122,135,38,34,0,24
19,308,301,100,260,492,12,245,24
19,69,1,134,73,12,2,0,24
19,5,270,9,88,38,34,0,24
19,45,166,35,1,471,399,285,24
19,76,162,44,50,0,7,272,24
19,20,21,1,44,23,175,0,24
19,5,270,9,493,48,7,0,24
19,25,3,9,38,53,45,212,24
19,25,3,9,38,34,17,0,24
19,5,12,492,260,0,7,272,24
19,11,5,60,65,184,50,0,24
19,20,7,1,5,12,2,0,24
19,25,3,11,5,1,44,298,24
19,308,301,100,8,1,3,0,24
19,69,1,44,162,76,17,0,24
19,5,12,492,260,100,1,0,24
19,308,301,100,8,10,2,0,24
19,25,3,9,270,5,1,0,24
19,25,3,6,42,81,5,0,24
19,25,3,9,88,38,34,0,24
19,5,1,7,256,222,6,0,24
19,45,470,20,72,185,12,58,24
19,5,11,330,260,492,12,245,24
19,69,1,127,5,0,7,272,24
19,25,3,11,5,13,23,0,24
19,25,3,9,493,48,5,0,24
19,45,179,17,6,3,1,0,24
19,45,179,17,6,205,380,0,24
19,25,3,11,5,12,2,0,24
19,11,28,15,1,3,4,0,24
19,5,270,9,3,11,45,212,24
19,5,270,9,3,6,17,0,24
19,20,7,238,109,169,1,0,24
19,11,28,90,12,107,7,272,24
19,20,7,200,207,41,23,0,24
19,20,7,200,37,259,443,272,24
19,20,7,200,37,6,3,0,24
19,11,5,60,33,7,1,0,24
19,5,161,1,7,107,12,58,24
19,284,20,115,12,73,84,261,24
19,20,7,256,369,35,1,0,24
19,20,7,256,222,6,3,0,24
19,5,188,1,3,0,7,272,24
19,45,92,78,20,7,1,0,24
19,20,7,478,130,51,5,0,24
19,20,7,347,350,252,457,0,24
19,5,1,22,112,37,6,0,24
19,20,7,347,250,211,239,0,24
19,20,7,347,250,3,1,0,24
